Movie ID,User ID,Rating,Review date,Review text,Positive interact,Total interact,User link
tt9288030,ur6201616,8,7 February 2022,"Dear Hollywood,
This is how it should work. People read a book. People like that book. You then just film the book directly. No messing about, no rewrites, no major edits, no nonsense, no casting someone 5'9"" to play a 6'5"" monster.I read the book last year and the biggest change I could spot was that it was a slightly less ridiculous sports car that he borrows from the bankers wife.",72,81,/user/ur6201616/?ref_=tt_urv
tt9288030,ur76888172,8,6 February 2022,"I've seen many reviews from those who are fans of the novel series and from what I've seen this show stays much truer to the source material than the Tom Cruise movie versions. For that I commend the show writers on this. However, I do feel that Tom Cruise did a better job making me believe that he was a former military cop and a brilliant investigator. I am a huge fan of Alan Ritchson ever since I first was introduced to him in Blue Mountain State. He does a wonderful job as Jack Reacher in this but the show never really shows him as that same kind of investigator and don't write him that way. They make him more of a lumbering oaf with some investigative instincts. This show made me really think of Rambo more so. Especially with the body count.Overall I enjoyed binge watching this show and I hope we get a season 2 but with less known actors. Picking out the villains given who they were really, was too easy.",16,26,/user/ur76888172/?ref_=tt_urv
tt9288030,ur11201820,6,10 February 2022,It's s solid show but it looks awfully cheap! Just people talking in cheap looking sets and a city set build somewhere in the middle of Canada! No action except a few hand fights. All looking rather basic than ambitious! I am sure Amazon is able to provide more interesting looks on the their shows! Check out Mrs. Maisel in contrast!,2,9,/user/ur11201820/?ref_=tt_urv
tt9288030,ur64050638,6,13 February 2022,"The show is entertaining but the story doesn't make a lot of sense. There are a lot of plot holes and the dialogue is hard to understand. There's a lot of talking and mumbling and twists and turns and turns and twists and you end up scratching your head because it doesn't make sense. And the flashbacks add nothing to the story.Also, somehow Reacher is a super genius and an expert on everything. Yeah, a real know it all. He even teaches Martha Stewart how to bake while playing chess and correcting Stephen Hawkins's paper on astrophysics. He also knows what everyone is going to do before they do it.Also, where are all of the Venezuelan's coming from? I think he killed the same 2 Venezuelan's 30 times throughout the show and he just leaves the bodies laying around everywhere.",2,6,/user/ur64050638/?ref_=tt_urv
tt9288030,ur120413622,7,5 February 2022,"When I saw the teasers I thought it was going to be similar to those below average, daytime cop shows like NCIS or CSI whatever but it's actually worth a watch. It's not the most captivating storyline though it's still pretty decent and some scenes seem a little overdramatized but the fight scenes alone make up for it. I got this just to pass time but I'm actually enjoying it only a couple episodes in.",66,80,/user/ur120413622/?ref_=tt_urv
tt9288030,ur62442180,9,21 February 2022,"If you like no nonsense, politically incorrect dramas then watch this. Reacher is STUD. Hollywood in its hypocritical positions believe in weak males but they make strong male dramas...thank goodness they are hypocrites!The casting of all the lead characters was good. Some of the villains were too network TV over cable TV quality we are used to.I hope for a season 2--I'll be watching.",3,9,/user/ur62442180/?ref_=tt_urv
tt9288030,ur66452745,4,11 February 2022,Really? Is this a joke? Very unrealistic but the action is good. Mystery okay. Took awhile for them to figure it out. I guess small towns can do whatever they want. I have never been in jail. Good books.,7,25,/user/ur66452745/?ref_=tt_urv
tt9288030,ur3147986,10,7 February 2022,"Unfortunately I started the season, at about 10 P. M. Each episode felt like it was 5 minutes long, thats how captivating it was. Now I'm bleary eyed, having binged all 8 or 9, however many there were.Great castiing, mind blowing twists, some violence, but it was scene dependent and for the most part those hurt deserved it. Yes there were victims, innicents, caught up in a bad situation.Think John Wick, without his own dog. Reacher is the kind of guy, who has a relative killed, but still taked the time to step in if he sees a woman being abused or a dog with no water. Then goes out of his way to check on the dog, while watching out for violent thugs.If the second season is close......my new favorite series.You will love it.",21,33,/user/ur3147986/?ref_=tt_urv
tt9288030,ur72177365,8,5 February 2022,"I read Lee Child every now and then when I need to switch my brain off. It's not meant to be great literature or true to real life policing so there isn't a lot of point in the ""not as good as.."" comparisons. It's more like a televisual John Wick if a comparison is necessary - where Reacher is the guy who is always right and who always gets the girl - however improbable. This is a great adaptation which reflects the staccato dialogue and fast pace of the books and is visually pleasing and great fun.The only downside is Ritchson is a little too gym honed for the book Reacher and has a very odd walk for a guy that is supposed to walk miles each day. But overall as close as we will get and I hope the follow up seasons are this good.",125,148,/user/ur72177365/?ref_=tt_urv
tt9288030,ur32239119,8,7 February 2022,I enjoyed Reacher quite a lot. The style of the character and the show had a good balance with some humor and action scenes. Some scenes are pretty gruesome for the faint of heart. Not for young children.All in all it was a refreshing change. Not too deep and complex. Some light humor mixed in. Action and fight scenes. A classic good guys versus bad.,8,12,/user/ur32239119/?ref_=tt_urv
tt9288030,ur1525596,6,8 February 2022,"Reacher is almost absurd in its premise, with the protagonist being a character of pure fantasy - a deviously constructed archetype, intended to buoy and appeal to a particular racial group. In 2022 you kinda look at this stuff and realise it's an early 90's rip-off at heart, and that there's limited malice intended.This is not anywhere near the quality of Cruise's first Reacher production, and the lead character lacks the depth of the older version. The plot is almost exactly the same, which is a real shame, since there was no tension involved in the final episodes.The series was produced on a tight budget, and some of the special effects looked like they were straight VHS.I thought this was poor overall. Watchable, but a serious downgrade for the franchise. I give it a meh out of ten.",unknown,User-unknown,/user/ur1525596/?ref_=tt_urv
tt9288030,ur4803434,7,16 February 2022,"As always, I want my reviews to be helpful.So to that end, let me tell you where I'm at with this, having just watched the last episode.There are positives and negatives but overall for something that gets to a formulaic ending, it's oddly compelling viewing.Having read and heard people say that this version of Reacher is close as anyone has gotten to the books made me think it was worth a watch.Reacher is as wooden as a large tree trunk and then you get moments where he'll do something Sherlock Holmes like to figure out something or other.To paraphrase a made up example:""I noticed your shoes were patent leather, leather that only 3 places on Earth can manufacture and since your shoe laces were tied in a ribbon bow with the knot 2 inches from the front, leads me to believe you were stationed in Paraguay, somewhere between 2005 and 2006. Furthermore, because of the colour of shirt and the collar size, I believe you to be a father of 2 children. Now how about that peach pie or a punch to the face?""It's like that throughout. From crack end of his butt, he figures out all sort of things from location of people (no one can find) to what went down at a crime scene.Which, frankly, is quite fun (if somewhat ridiculous). I mean really it's an educated guess that seems to pay off 100% of the time.It is the rose tinted version of what a person should be. Smart, stacked, able to fight and live a nomadic lifestyle. A free spirited hippy chess grandmaster with guns.And episode after episode, you want to know what happens next.These are positives. It's compelling.There are a few negatives, but that's just the nature of the beast. In that the negatives are really part and parcel of this series. With the lump of wood acting, you get logic lapses (the biggest coincidence of all is never explained and there are a quite few of these), a pity **** in the shower for no reason, shirt off every couple of episodes (you can't blame him) and a weak BIG BAD fight scene in the final episode.Look despite these points (and many others besides), the whole thing chugs along at a reasonable pace. It is some far fetched nonsense (and I am sure Reacher book fans may disagree - but it is true of this series) BUT nonetheless it makes up for all that by being entertaining enough to see it out to the end.There will likely be an season 2 which hopefully may tighten up the logic lapses, reduces the convenient coincidences and see our hero get into some seriously dangerous situations which only he can get out of.Reacher = (McGuyver + Holmes + Littlest Hobo) x Brick ****house.",unknown,User-unknown,/user/ur4803434/?ref_=tt_urv
tt9288030,ur0346035,9,18 February 2022,"This is one of those TV dramas that works well due to the ensemble. It starts out as if this will be a single loner against a town but he soon develops allies as the mystery that roped him in grows increasingly deeper and stranger. There are a few instances where the story rolls well into PG-13 or so territory which surprised me.There is also a welcome lack of wokeness in a story that unfolds believably - at least for a TV drama. I doubt there's much that's realistic even within the story's context. For example, the drifter, Reacher, seems able to take on any number of attackers until it helps the story that he fights to a draw so another player steps in to help.My wife's favorite TV is calm PBS British costume dramas so when she went binge on this after, as she said, being drawn into the story within 10 minutes, I was curious to see for myself what had gotten her so far off her usual genre. I'm glad I did. I think I was drawn in after 9 minutes.I'm ready for Season two. Bosch drifted badly in its last season. I hope Reacher stays on track.",unknown,User-unknown,/user/ur0346035/?ref_=tt_urv
tt9288030,ur16239890,4,5 February 2022,"This feels very much like an attempt to do this series like an 80's TV show. Its all very simple and spelt out and feels aimed at younger viewers ala The A-team or MacGyver or something, rather than what goes for adult TV today.The casting seems fine and I'm sure the actors are all talented but the dialogue is very clunky and its filmed in a very stagy way. None of the sets or scenes feel realistic and at times scenes feel more like they should be from a sitcom. The whole thing feels fake and not at all believable.Two episodes was more than enough to tell me this wasn't a show for me.",29,146,/user/ur16239890/?ref_=tt_urv
tt9288030,ur134158291,1,20 February 2022,"Wonder how people can actually give more than 1 star.... This show is badly written, the acting is horrendous, couldn't watch passed the first episode. My eyes are still bleeding.",7,13,/user/ur134158291/?ref_=tt_urv
tt9288030,ur63324645,8,18 February 2022,"Finally, we have a very good sync between a book and a film/TV Show. Faithfully watched every movie and cringed at Tom Cruise being Reacher. Cruise did a great job of bringing action and humor but not the true character the author (Lee Childs) created. Will confess that the first season was stretched but hopefully that is because they wanted to keep subject relevant to just one book.Very much look forward to next season and hopefully several more as there are many books to use for the script.Highly recommend anyone loving this season to read the book it was based on (Book#1/The Killing Floor). And consider reading all the books (about 20+) as I'm sure they wont make a single season per book. Truly hope they incorporate multiple books into a season as sometimes the plot gets slow on the screen but never on the pages!Great Job to Amazon as they keep bring quality products to justify my subscription to Prime.",unknown,User-unknown,/user/ur63324645/?ref_=tt_urv
tt9288030,ur81199553,4,23 February 2022,"Let's be honest - we all watched ""Reacher"" because of Alan's face and jacked body. That man could be reading the phone book for 5 days straight and I won't look away for even a second. Especially if he's doing it shirtless. But this... nah. This was trash. It was an extremely well produced and packaged series but under the hood is was still painfully predictable. There were multiple times where I was saying the lines with the actors and I was watching it for the first (and last) time. But what bugged me the most was just how unrealistic the whole thing was. This was just very bad writing. Combined with all the predictable dramatic shots/looks/lines... It was too much. We deserve better!!",7,12,/user/ur81199553/?ref_=tt_urv
tt9288030,ur22488951,4,6 February 2022,"Love the Reacher books and, to be honest, I quite enjoyed the two Tom Cruise movies. I was excited to see the TV series. The trailer looked good so I was stoked. Watched the first episode and won't watch any more. Reacher has all the personality of a Golem. I envisaged the character as someone who is relentless, dark and with a 1000 yard stare. Amazon studios decided to make him a yawn. We have the black detective who kicks 'a'. There is a female cop who kicks 'a'. There is a romance kindling between Reacher and the cop. Reacher beats up bad guys again and again and again. His brother is murdered. Yawn.I could have lived with all the above but then Reacher turns out to be even better reading characters and crime scenes than Sherlock Holmes - what??!!! They obviously wanted to give the character depth so they went all in. Banshee, Justified, Yellowstone etc. Are riveting television, Reacher is not. If Reacher had been in the same vein as Mayor of Kingstown it could have been in the same class as those shows above. Shame it seems that it seems more aimed at a female demo-graph. Reacher has brains, brawn and a charming smile. Shame he has no personality.",17,84,/user/ur22488951/?ref_=tt_urv
tt9288030,ur4107851,3,13 February 2022,"Yup, that the level of writing you get in this serieslots of eye-rolling one liners as well.Cuise's version was smart as it juxtapose a smaller man against larger adversaries, as a show of his martial prowess.This series just bullies. True to the books , which are pretty terrible in themselves.",10,23,/user/ur4107851/?ref_=tt_urv
tt9288030,ur101163018,10,11 February 2022,"Finally we see not just a fine portrayal of the character which Cruise did but also a believable portrayal of Reacher. Not just his size and strength but also the man. Ritchson is superb as Reacher and I would be very pleased to see more seasons with this actor in this role. Not exactly the novel but so close as to not upset purists, similar to the now ended Bosch series.Solid screenplay,excellent direction, well shot and well edited. Superb! And as one would expect there is a cameo by Lee Child.",11,14,/user/ur101163018/?ref_=tt_urv
tt9288030,ur13888529,8,5 February 2022,"I am surprised by people who gave the low ratings. I found it very watchable without the filler minutes that many of these series have now. Perhaps the villains weren't as good as some other shows, but they sure did evil things. Some pretty strong supporting characters for the cast, and some a bit lackluster.I am sure there will be a season 2 and I hope it will be stronger than many of other Prime season 2 series.",110,131,/user/ur13888529/?ref_=tt_urv
tt9288030,ur24673102,6,6 February 2022,I guess it's a quite a good show for the ones who prefer their brain not to be involved while watching because there is nothing to proceed or think about. From its first episode to the last moment it feels like a chewing gum with the same result by the end.,15,42,/user/ur24673102/?ref_=tt_urv
tt9288030,ur35761529,10,5 February 2022,"I'm curious why everyone gave this show so high ratings when it premieres..so I try to watch the first ep..., turns out got totally hooked till the end !! I haven't read any of them books & not really a fan of the movies.. but this show really worth checking out.. the storylines, character performances , & action sequences are all blending nicely... I love that Jack Reacher so damn brutal (lead actor Alan Ritchson did a damn great job potraying this badass character).. plus this show pays attention to detail.. Overall very entertaining & I do want more seasons to come !",94,121,/user/ur35761529/?ref_=tt_urv
tt9288030,ur50862542,8,4 February 2022,"Over all, I enjoyed season 1 but I did find it a little slow at times.I found the ended a bit much. Did they really have to make it so each good person killed THEIR bad guy at the end? I mean going into the warehouse guns blazing and in all that turmoil the female cop gets to kill the person who killed her dad, the black cop gets to kill his corrupt FBI friend, and Reacher gets to kill the guy that killed his brother?They did have a bit of woke crap in there but not too bad. The strong female cop who doesn't need anyone to protect her, yet she is maybe 100 pounds soaking wet. There was also a scene where the black cop is looking for clues in some guys house and neighbour calls the police, and the white cops kick the crap out of him before he can say that he's a cop.However, I stilled enjoyed it and hopefully season 2 will be even better.",60,103,/user/ur50862542/?ref_=tt_urv
tt9288030,ur68637717,8,8 February 2022,"Thus far, the show is pretty good. The storyline, actors & filming are all up-to-par. Most of all, the series shows great promises in developing into a rather enjoyable & lengthy series. Keeping my fingers crossed for the best for this to materialize as hoped...",6,12,/user/ur68637717/?ref_=tt_urv
tt9288030,ur18792968,10,4 February 2022,"I've only ever read one Jack Reacher novel, and it happened to be Killing Floor, which Season 1 is based on. So I can say it's an excellent, faithful adaptation for the screen. The mix of talented directors keep the story fresh and fast paced.I can also say that the characters are perfectly cast, in particular Alan Ritchson as Jack Reacher and Malcolm Goodwin as Detective Finlay. Reacher in the novels is as physically imposing as he is highly perceptive and intelligent. Reacher in the Tom Cruise movies is, well, Tom Cruise. (I watched the Tom Cruise Jack Reacher movies before reading the novel, and I really liked those movies. Still do. But Tom Cruise is not the perfect casting for Jack Reacher, I'll just leave it at that). Willa Fitzgerald (Roscoe) and Ritchson have a terrific on-screen chemistry that's fun to see develop over the course of the season. Before this, I was unfamiliar with these three actors but they, and the entire cast, honestly, got me attached to the town of Margrove.",230,270,/user/ur18792968/?ref_=tt_urv
tt9288030,ur129622125,9,12 February 2022,Excellent casting and a huge step up from the Tom Cruise movie. Really good story and highly recommend. Great action and really solid story. Hope there's a series 2!,1,3,/user/ur129622125/?ref_=tt_urv
tt9288030,ur81531834,6,7 February 2022,"Prime video has a hit or miss track record with their original series. They either mail it or drag you into a 8 hour slow fest of usual mundane series. What's odd about reacher is it starts out pretty good then just the plot line just.... Doesn't excite. Only gave it 6 because the lead actor held it together but this isn't that good. Also how f n hard is it to make 10 episodes in a series, when did 8 become the normal. Lazy A Hollywood.",6,25,/user/ur81531834/?ref_=tt_urv
tt9288030,ur11909866,8,8 February 2022,"Most of the recent series I have watched have been terrible, but this one is an exception. I have read some of the Reacher books, including the one this was supposed to be based on. I has probably been 10 years since I read them, so I can not speak how well it followed, but they sure got the physical aspects of Jack Reacher right. Tom Cruise in the movie sure did not fit the mold.Although there was quite a bit of violence, there was also a plot and character development. That is a rare thing today as most series are just chases and explosions with little regard to script. This is a winner and I hope they follow with a quality season two.",9,16,/user/ur11909866/?ref_=tt_urv
tt9288030,ur34159362,6,7 February 2022,"Well, I have watched tom cruise jack reacher movies where he did fabulous work. When this series announced i am eager to see the novel to series will justify the work. Alan Ritchson have physique but, didn't get the vibe in his character. He couldn't pull what tom cruise did in this character. Nevertheless, I'm not disappointed with his portrayal. This series had it's own ups and downs. Support artist done good job. Storyline and screenplay doesn't have much to impress. Anyway don't have any Hope's just watch has entertainment.",9,16,/user/ur34159362/?ref_=tt_urv
tt9288030,ur89803462,7,5 February 2022,"After just bingeing on Justified, I found this tedious, contrived and the dialogue silly. Yet I'll suffer through since the spouse loves her some Jack Reacher novels.",10,39,/user/ur89803462/?ref_=tt_urv
tt9288030,ur64530276,9,4 February 2022,"This felt like the books. I have to think Alan Ritchson is what Lee Child had in mind as opposed to Tom Cruise. I don't blame Tom Cruise. He physically didn't fit the role, and not much he could do about that.I didn't read this particular book, but I have to assume the story ended in a similar way. Everything was going great for me until the bad guys let Reacher go to help them find Hubbell. Why? I would think they would have found him eventually. I also had a problem with the pool fight scene where Reacher gets repeatedly hit with a crowbar and seems totally fine without bruises.I did really enjoy the series, so I'm giving it a 9. I'm looking forward to the next season adapting another one of the books.",94,114,/user/ur64530276/?ref_=tt_urv
tt9288030,ur33392771,9,6 February 2022,"I enjoyed the Tom Cruise features, but then again I haven't read the books. The one thing I've heard from those who have though, is that he wasn't the part; mostly not in look but also not quite in detail.However, having had it drilled into me how Reacher 'should' be, by his fans, of course I have formed an opinion of what I would expect...and this series absolutely nailed it.I kinda wish I'd spaced this show out but it lasted just over 24 hours. Still, I regret none of it. Every minute was well spent.This show balances drama, action and hints of comedy excellently. This is a show that is not trying to do anything other than entertain its audience with a balance of those three things, and does it right.The acting is good, the pacing and script is tight, scenes aren't wasted and you genuinely get a sense of who each character is and where they are at in life; liking the main cast of protagonists more as a result.If I were to level any constructive criticism, it would be that our villains are a little cartoonist and ridiculously OTT at times; giving up exposition that will definitely get them killed, like a Bond villain giving up their plan right before 007 is almost certainly going to foil it.But even that minor critique doesn't take away from the quality of thus show in any major way, it'd measly a minor observation...and, although cliché, it still adds to the kudos of the finale.This is a show done right. I can't recommend Reacher enough.",unknown,User-unknown,/user/ur33392771/?ref_=tt_urv
tt9288030,ur0638680,6,6 February 2022,"Here is how Tom Cruise's movie was better:
1. Better story/deduction
2. Better dialogue/comebacksThis one wasnt horrible, but IMO dialogue was bad. Action very bad, not too believable. Some things they did were kinda weird/made no sense.. and I think they were just done for the shocking value.Roscoe is sweet and I like he accent and dimples... but that's about it ...",14,45,/user/ur0638680/?ref_=tt_urv
tt9288030,ur43486863,1,11 February 2022,"Also, whose 6 year old kid wrote that show?The filming, the acting, the dialogs, can it get worse than that?So many questions I asked myself while watching this series.The main actor seems like a nice guy, but he's ""body-builded"" to the point of looking ridiculous, like escaped from a cartoon. That doesn't help with his credibility. During the show, several guys half his size come to provoke him, and guess what happens? Wow that is sooo suspenseful...The plot achieves the feat of being far-fetched and over-simplistic at the same time.It's a shipwreck on every level.",19,41,/user/ur43486863/?ref_=tt_urv
tt9288030,ur47919494,7,11 February 2022,"I've read several of the Jack Reacher books, including the one this is based on, and although not great literature, they get the job done and time passes quite nicely. Exactly the same can be said of this production, it's not great art but it gets the job done and the time spent viewing is worth it. How the film makers achieve this is really pretty simple, cast someone in the lead who actually matches the authors description, keep to the plot and make it believable within it's own context. Pretty simple but effective, give it a go if you want square jawed hero police drama.",0,1,/user/ur47919494/?ref_=tt_urv
tt9288030,ur68328030,9,12 February 2022,"As an avid Lee Child reader for 25 years, who owns every single Jack Reacher book, I was far from impressed with the Tom Cruise movies. This TV series has finally portrayed an accurate Reacher on film, as we all know him from the books - which are the world's number one best selling series of novels. There was some deviations from the book Killing Floor which series 1 is based on, but that is understandable because screenplays cannot completely encompass what has been done in a book (and other issues come into play). However, I am looking forward to many future Reacher TV series, and I hope that a studio can one day create a movie with Alan Ritchson in the role and with the screenplay writers from the TV series - maybe based on Tripwire? The series was awesome - finally Reacher is on film.",1,3,/user/ur68328030/?ref_=tt_urv
tt9288030,ur74722669,deot,21 February 2022,"I kinda enjoy ""deduction"" prowess akin to Sherlock Holems, but those ones are.. kind of streched thin. Some scenes happen too fast, which only adds to the confusion. Some don't feel too well explained, while Reacher and CO takes them as daily routine, which also doesn't help if you are slightly behind in plot.Fights are good, heavy, really solid stuff.There's one thing that made me laugh out loud. So Reacher is a buff 196cm dude. He's huge. His muscles have muscles. His arms are bigger than my tights (and i'm quite fat). He's also quite handsome.. Or at least I think he is. In short: he's like super model, but made for action movies.While watching this show you'll see him shirtless MANY TIMES. Like it was obvious that was something he added from his side of contract ""ok, if u want me to play Reacher, make at least 3 zoom-ins on my ABS every episode"". In first ep he gets to change clothes in changing room, where female cop waits outside. Ofcourse he HAD to jump out of the changing room, shirtless and I kid you not, female actress didn't have to act the urgent need to change panties. Her knees buckled up. She was like ""holy moly, thank god i signed for sx scene in next few episodes, this dude is total banger. Can't wait, can i have 2 sx scenes maybe?"".This is spoilery so: later we find that Reachers brother has been killed. Quite devastating, right? Well, not for horny female cop! Brother? What brother? Who cares, Lets bang! XDOk, jokes aside.. I had one issue with this show. I haven't read the book, so maybe it's true to its origin, however, even if so, i don't think it had to be translated to a show. I'm talking about ""white male bad"". If you see someone that can be described by those 2 characteristics ""white"" and ""male"", he'll be portrayed as evil, wrong, disgusting, corrupted, spoiled, or at least very stupid person. It's just tiresome. It's not as bad as netflix shows, but still enough to leave bad aftertaste.",0,1,/user/ur74722669/?ref_=tt_urv
tt9288030,ur0159036,8,7 February 2022,"Most reviews are focused on Reacher actually matching his description in the book and Alan Ritchson is quite good in the role, but Willa Fitzgerald, who comes across as both winsome and tough as a deputy, sometimes steals the show. Dimples and a southern drawl help. Can't argue that the show is great, but it is entertaining and one of the few new series I've binge-watched.",7,9,/user/ur0159036/?ref_=tt_urv
tt9288030,ur10744338,6,14 February 2022,"There's a lot of ""knowing"" looks (or something) from Jack Reacher. They just don't work. The show really drags between the actions scenes. When there is action, it's pretty good. But otherwise, the plot is really thin. And there are several unnecessarily graphic scenes. That said, I really like the casting for the show. Willa Fitzgerald is particularly wonderful.Overall though, I was disappointed. I'm giving it a generous 6 out of 10.",1,1,/user/ur10744338/?ref_=tt_urv
tt9288030,ur16975985,8,4 February 2022,"Firstly, they cast Reacher much better than the movies but while Tom Cruise was not in any way a physical representation of Reacher he nailed reachers temprement and Reachers nasty side. Ritchsons "" just out of the gym using roids"", physique is a bit ott, reacher walked miles most days so while he would be big and super fit he would not be built like a body builder, imo. The storyline and supporting cast are excellant so if you have read the book, Killing Floor you will not be disappointed and even if you did not read the book it is well produced and worth your time. I would have liked Reacher to be a tad more gritty and the story is a bit convoluted and as they introduce Hubble so early in the book and he knows exactly what is going on it is a tad unbelieveable, we dont get the full picture until so late in the book but that is me nit picking. Very enjoyable series and well worth a look.",105,129,/user/ur16975985/?ref_=tt_urv
tt9288030,ur2985500,9,4 February 2022,"Who knew that it was possible to cast someone as Reacher, and get the tone of the novels just right? Additonal cast, and the writing, are spot on. This is the first time since Michael Connelly's Bosch was adapted for the small screen that a series has carried it out well. Finally!",164,203,/user/ur2985500/?ref_=tt_urv
tt9288030,ur40734357,9,11 February 2022,"Main actor is outstanding. Storyline is well written. But what I found fascinating, is that the main actor were high heels(!!) even during fight scenes, because he is 6 foot 2, and in the books he is 6 foot 5. This is a fun fact. And he indeed feel big unlike 5 foot 5, 145 pounds of Tom Cruise even if movies were really cool too !",1,2,/user/ur40734357/?ref_=tt_urv
tt9288030,ur41126897,10,5 February 2022,"It does the book justice. Very well made, cast and directed.Even the wife loved it and she's never read the book.Do yourself a favour and binge it today!I, personally cannot wait for more ..",47,59,/user/ur41126897/?ref_=tt_urv
tt9288030,ur5063798,10,5 February 2022,"I've read all the Reacher novels several times. This adaptation is true to Lee Child's storylines and characterisations. Okay, it's not deep but that's not what the stories pretend to be. But it's what made these stories some of the biggest sellers in the world. Alan Ritchson is perfect casting and plays Reacher perfectly.",47,59,/user/ur5063798/?ref_=tt_urv
tt9288030,ur27886138,7,9 February 2022,"This show started very strong, with a nice murder mystery and a solid and likeable protagonist. No bs, no hidden agendas that the creators wanted to overload the viewer with; just plain, good old fun. You know you're going to have to suspend your disbelief for this one.It managed to keep that vibe throughout, but it did go into silly territory a bit too often and a bit too far for my tastes in the second half of the season. As it turns out: heavy suspension of disbelief is required, even more than I anticipated.The witty and clever remarks Reacher makes in the first half, get downgraded to mostly emotionless, borderline autistic comments in the second half, which is really a shame.The story unfolds like an 80's action movie, where you know no one you like is going to get hurt and all the bad guys die. Reacher manages to uncover what's going on way too easily and out of nowhere, with what appears to be psychic powers and everything that happens is entirely predictable.In that regard, much of the second half of the season feels rushed, because in the first half, the creators at least tried (and managed) to give most things a logical explanation.Acting is mostly decent but otherwise nothing special. Willa Fitzgerald is a pleasant surprise.The show doesn't try to be more than it is, and if you know what to expect, don't expect a masterpiece and realize it's ultimately pretty forgettable, this may be exactly what the doctor ordered.7,5/10, rounding down to a 7.",unknown,User-unknown,/user/ur27886138/?ref_=tt_urv
tt9288030,ur55959137,10,23 February 2022,"He fights, eats & kills! Nobody crosses him! This show is better than the movies! The storyline, script, casts, directing!Every episode puts you on the edge! 8 episodes gone so fast! Binge watch in 2 days! Worth watching! Really hoping there will a 2nd season!Totally loved it!",4,10,/user/ur55959137/?ref_=tt_urv
tt9288030,ur75358079,8,6 February 2022,"This TV show is more like the Jack Reacher of the Books by Lee Child, the Movie versions with the vertically challenged Tom Cruise were a travesty, I still have a few reservations about the way it's been done, but it will, I am sure get better, I look forward to season2.",15,20,/user/ur75358079/?ref_=tt_urv
tt9288030,ur75974010,10,7 February 2022,"Wow, what a series! I've been sick for a few days and wanted to find something to distract me from my misery and I came across this little gem of a show. An absolutely amazing action packed series peppered with a bit of comedy here and there. I have a weakness for tall guys so it's a win win for me.",15,25,/user/ur75974010/?ref_=tt_urv
tt9288030,ur7486506,8,23 February 2022,"Smart to start this series with this story, which is one of the more complex and layered stories of the Reacher library.I'm a fan of the books, well probably more a fan of the character, some of the books became a bit too simplistically formulaic - but this telling of the Reacher character strikes many of the right notes.With all due respect to Tom Cruise, he was never physically big enough to properly inhabit all that makes Jack Reacher an intriguing character. He did deliver nuance, but, with Reacher physically imposing size is part of the story - part of how he gets to do what he does - and an important part of his natural humor. Tom could never deliver that.I thought this first season was very successful. Alan Ritchson works well as Reacher and the supporting cast were great. The 8 episode format also did justice to the story. All in all an entertaining series that should continue to grow as it develops.",unknown,User-unknown,/user/ur7486506/?ref_=tt_urv
tt9288030,ur32322799,8,5 February 2022,"I read the book some years ago and despite remembering the entire story I still couldn't stop watching this series. If you haven't read the books this series still stands on its own offering lots of action with an almost super-powered hero who has chosen to help those who have been wronged by fighting the bad guys. Plus, Reacher is hot. Will be waiting for season 2.",22,27,/user/ur32322799/?ref_=tt_urv
tt9288030,ur85807574,5,14 February 2022,"The good news is that the series is entertaining, generally fast paced and fairly well acted. The bad news is that, just like the books, the plot is not so much far fetched as totally bonkers. A stranger walks into town, is almost instantly taken on as an unofficial deputy and goes around killing people. I counted that Reacher killed about 20 people before I gave up counting. The body count in a tiny Georgia town is 50 and possibly even more. Something to watch if you are really bored and/or you have just had your brain removed.",5,10,/user/ur85807574/?ref_=tt_urv
tt9288030,ur2063379,6,5 February 2022,"Starts ok, not too over the top and the actors are all OK. Dialogue a bit ridiculous as Reacher is somehow all knowing and his ability to see insights is absurd. Reasonably entertaining at first, then gets to lazy writing and loses tremendous steam at the end and becomes made for TV material. Perhaps a season 2 might be smoother and better writing. Very overrated here.",10,38,/user/ur2063379/?ref_=tt_urv
tt9288030,ur22875861,7,12 February 2022,"This is just ""ok"" I don't think it deserves the 8.5 its getting. The fight scenes are average, and the main character who keeps getting comments about being so ""big"" is just silly, he's NOT that big, the woman Frances is nearly as big as he is, but no one comments on it !Ok I like the characters, Oscar Finlay is probably the most interesting a real tough person to get to know..This show kind of makes me think of the marvel shows from a few yrs a ago, just somewhat forgetable, iron fist, nic cage, jessica jones. The original Movie such great action scenes, so i'm disappointed in that the series could'nt do the same, most of the fight scenes just didnt look believable to me....",1,6,/user/ur22875861/?ref_=tt_urv
tt9288030,ur64593446,8,9 February 2022,"Most of the things in Reacher just click.. Reacher himself, his gigantic frame towering over the populace, his easy confidence, the crunchy, fast, violent fight scenes, it's awesome. Alan did an absolutely fantastic job and I can't wait to see more of him. The music fit too, the pulsing dark thriller tones, the vibe af Blues, it's all good stuff. However, Roscoe is just plain idiotic, and they had to rewrite a lot of her to fit ""modern standards"" making her simply obnoxious, but even she can't ruin the show. Reacher was awesome, and I'm definitely waiting for Season 2. 8/10.",1,3,/user/ur64593446/?ref_=tt_urv
